a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,Class
-762.1071254763297,42.61510204011774,5.965827745564511,10.694748725985113,-6.246247283041791,-5.5171444154030995,-4.309212716165602,-7.824956477487968,-4.588569949386904,-3.005675435390493,0.2792879920539495,2791.5574902452418,4.03552391750405e-06,0.52239918354415,0.15959072990803444,dogal
-636.3108209566362,69.16603464968789,-2.705642839641397,12.737733021616,10.261748327418818,-1.742240578356514,0.831140204703562,-1.4064660606714445,-4.039851122407612,-0.9273282647674126,0.24846922983757014,1705.247562190269,5.8520560533454e-05,0.932810958855839,0.1958327763424286,dogal
-661.5663479722357,58.19172670361745,5.409218320103631,9.655070761741927,-1.2919175130290639,-7.477656407521689,-9.099932472486168,-5.668345186755164,-6.79772489544437,-1.9755776415872992,0.25977524817358805,2705.597382138439,2.2800533235931683e-05,0.4917685728987593,0.054221695952228206,dogal
-643.8271543167436,74.38150181799088,9.611289658179597,19.574375537911163,17.023196566890018,7.772525720664885,9.730834767080427,-5.034176939570739,-4.459085976786343,6.967548056336897,0.1532874753276838,1714.7499458287189,4.4726116580329685e-05,0.9991942141661772,0.6729801820701686,dogal
-751.4953134671867,54.8959145356383,5.692699596362248,10.453469430684988,-0.04202752599077221,-4.944266877441206,-2.3113610366448554,-13.501602979095285,-7.404240938612146,-1.196971959683242,0.2324350462648335,1961.3178149553241,7.9950691866364e-06,0.5150338338119349,0.09173797199660147,dogal
-721.080075890595,77.45757421408445,11.886749800099984,18.83508324471033,7.260998256258075,8.260444672618986,3.605529574673556,-2.067070700014401,-6.1466623995239305,1.370720796420477,0.213076477950181,1376.1661422837624,1.3647880292391171e-05,0.5730011271092692,0.2687738583576323,dogal
-716.6041371021543,35.971167736455584,-6.444887826893408,8.365575288033188,-6.570826754198071,-6.5517273897187716,-7.479012564560756,-11.141670144370435,-5.286862156992401,-4.26860465574784,0.26938156725390766,2694.896160822861,6.887599977174493e-06,0.4318893473224683,0.019706926376777633,dogal
-593.6921786394443,66.01612633190187,3.537091688924407,13.30196410026296,8.731568576889828,-5.703422053580902,3.174863418042639,-3.9221840252310254,-9.186675704532878,-0.027222679035521488,0.32899573331442283,1870.1489209932192,0.00010159681514284174,0.6422280406480223,0.08344558890755434,dogal
-701.246877250093,54.47325090456564,2.152634759182789,5.577572611871108,4.705890768999015,-2.341239760217073,-4.322329174034171,-6.295325727760077,-11.016965967720598,-2.718491858650302,0.3287611447097699,2285.2321195044965,1.2241723478105016e-05,0.5495472188621,0.18698296849558016,dogal
-644.6530050025038,62.080479207060826,-4.61336812422669,9.158813168968827,11.739684377204693,-5.715222822606082,-4.202339032884426,-4.011871199710412,-9.682700422703695,-5.521987548543384,0.31857689602136563,1933.4414838936034,6.497740577832197e-05,0.6289855585659924,0.11699148300825231,dogal
-687.1079086803202,43.60032024422196,-7.821329022222974,1.417394059800165,-8.443881873689778,-7.3215982720227775,-11.631652541572217,-12.240626967281539,-8.906945410961551,-6.342841754001097,0.268104229422281,2797.3306768778866,1.8407091116481024e-05,0.6591641402053455,0.05216398288435029,dogal
-693.0697551656529,55.734569235693634,-1.9197385581035806,16.408997072611655,8.449356513292026,0.22073695381380534,-1.7383413326325217,-4.9312899943448585,-11.981821367671403,-0.9937794839961219,0.3618107186060104,1802.1007927367414,1.8335542036690055e-05,0.4933781655563453,0.13307815937287018,dogal
-646.1729791680106,49.4273060854835,-11.090625434777717,11.785177083753155,-6.114032284057392,-2.7821634144759244,-5.580750103032331,-7.025090327778714,-3.0729109697675643,-1.6675558526180372,0.2940887753432588,2074.3718870611347,3.777863005382001e-05,0.5350871873517651,0.09853552080367659,dogal
-618.6977262556563,67.55601166999824,4.93720491702593,17.35778693593565,10.39827751126729,2.023811552251663,-8.084035369318908,-3.222320716050371,0.40670349320006377,-4.067364628385814,0.17163956920209186,2374.126525000579,4.063967866650563e-05,0.3797269927374504,0.14621943161088252,dogal
-699.2461369462684,44.36024012160856,-7.816396306032418,6.512983579500062,-8.404737994252574,-7.246585590007967,-8.860694407190811,-14.425616426081321,-11.2317240898292,-4.979741268543603,0.27979114239190406,2370.6829071054444,2.2049693588998113e-05,1.2384436158728402,0.7238484897445085,dogal
-731.2684907501933,71.53818119971675,4.309673171609157,19.802169791121123,11.5582801706555,3.4937945957535224,2.7112105595191065,-3.0488526692685545,1.335163187185558,4.5405435160074585,0.25535881289357193,1807.4085432433603,4.930418086733341e-06,0.4210583203004739,0.19164726792797213,dogal
-697.2899572781115,53.176754591292536,-18.8314297545974,13.746457439600618,-0.5212022902306483,-12.349578049133882,-10.018451326223621,-9.372279093093422,-4.016218246442438,2.187578683180065,0.2990095520960495,3050.642967457124,1.0825046627640934e-05,0.8104413131561783,0.1956798622492531,dogal
-647.5927163004432,75.25207293605487,7.0521414294797875,19.309724855354176,10.21894460883512,-1.6082249826592059,-6.538932226338605,-7.679387573831481,3.2037511320719765,-2.5802467004268226,0.22632162529508548,2022.4734848818787,2.0621186041796438e-05,0.4212012167973368,0.1441052975336091,dogal
-681.3090434173322,68.08677755161389,7.2450716774132955,22.409594734006273,6.530428667317706,1.3172045206463525,5.577555679028401,-7.075162853840674,0.969860899620158,-1.372758113684879,0.16005361930294906,1839.4280992245328,1.7274574505919513e-05,-0.07819439124967857,0.4358765277693182,dogal
-774.7406200836659,78.3541880644777,13.858587019084975,21.511838294148276,12.893429740749408,5.235624473213751,0.8673291092010897,-1.163683662879134,4.847484499500567,2.983259560808844,0.32638397281608383,1831.653561780043,2.307701489914279e-06,0.7965321159730392,0.43172904033152437,dogal
-549.6917728143487,56.62553003282042,1.515252515945272,9.871671499863393,-0.923025247926492,-7.645182793367076,-10.460064274819327,-12.10311426031231,-5.4865950352028126,-0.052466688738364735,0.17339171955702112,2485.170058160099,0.0001594525310055131,0.3446100290105979,0.10128962631278529,dogal
-697.2945211643497,62.525506077702225,21.01349862869406,16.9557602428754,10.717689216439592,6.779576124228282,6.752060704125745,1.7111554225478611,-2.157099519428396,1.2725369126980866,0.19149262674831563,1964.791407885071,1.755328042094894e-05,1.2651768868268516,0.6086505137032707,dogal
-689.7541332162133,57.348318696905125,-1.9884704867865033,11.564394896113178,2.4204950174217905,-3.1276113597091197,-2.034392415564298,-7.868658222873415,-9.19948961870693,0.20216188001550442,0.32661435092578345,1974.5604892229235,1.6000277599651724e-05,0.6693887633641229,0.32462217597556564,dogal
-726.1565335537581,66.15539979688701,4.478243036840107,10.551386503506784,8.35370812725282,3.4658479804401154,-2.161621251844891,-2.871607460515048,-4.066398177627345,2.2539559088929497,0.30837462834489593,1369.6930444138807,1.2842694183006977e-05,0.6125276168362316,0.2717388119844493,dogal
-755.6979417968203,43.133451949856926,4.973461412638774,11.460955324401109,-5.798788090471212,-3.2408955302205493,-6.088488202795746,-6.989552373472061,-2.1555213454364885,-2.3549050996076555,0.35586424367634867,2345.5518599915476,3.442132995040943e-06,0.45810450821503995,0.058719664431611224,dogal
-654.2174599066312,71.05298734910352,0.30004471984333014,16.98962323237329,10.807746132636325,-0.5039894583713139,4.447388415954366,2.3922984140131742,-1.8248485517504842,0.4448924682141013,0.19866059646344683,1688.6949956949134,4.1257579879628854e-05,0.4378941157332059,0.175522126907073,dogal
-670.0905074431007,58.40143401551589,4.685167467558583,11.334616475769394,-0.9793962012757111,-8.252319798336982,-9.166622365041135,-5.154504166491597,-5.467948572659959,-1.6440950639130267,0.28033300162617414,2298.709096477545,2.6717503718964813e-05,0.6803421746698195,0.2886415935163692,dogal
-646.5023443614766,68.43103298462005,6.164665889318171,18.33452634286921,13.927673227407947,5.195768374272511,10.161654801433476,-0.540934247855619,-3.6555981046637305,4.860560417845833,0.1803254284678714,1657.1881629380296,4.70754711481026e-05,0.4086003555172949,0.6353260355902639,dogal
-742.0707807769569,56.59648334093609,5.743728733720301,8.170561300918097,-0.3822497959423747,-4.1010074070599245,-2.066769947037164,-13.620582723629353,-5.6751421311123,-2.2814114161659518,0.21691798738267426,2006.8009415525319,1.0683096799214714e-05,0.5056695268842256,0.046894543914675,dogal
-715.9029740959332,78.70288174145638,11.734132994107734,21.876967238728334,8.057435611173611,9.532797656863899,0.5238712257350049,-5.847127777310114,-9.31647301196882,1.7357906513485675,0.21318975422470085,1559.2561819940797,1.2313375684558107e-05,0.8816922554687323,0.7347576424041601,dogal
-706.4327858347807,35.49690789043295,-8.155030562884418,9.848637827311789,-7.176389695274757,-8.942563403251109,-6.918020132077906,-11.706050831982456,-5.992923972376947,-3.6118052547521775,0.2956315181077957,2579.318246272678,1.2326328972843167e-05,0.6091883116479843,0.19648233133217408,dogal
-598.3496951055326,70.24400525923873,8.876152052231008,16.949703683079942,8.628271895686103,-2.792028283275797,3.885570699146169,-4.684643343336183,-8.017392145506491,1.0512015135688362,0.27402572185672514,1692.0642427158236,9.630387396305555e-05,0.6688453481213666,0.32343500136185527,dogal
-668.9854784340787,42.110067821745766,-1.433076830549763,3.1875870890807385,5.356283760347599,-4.969695899009741,-9.069697434914113,-7.402922501048857,-10.306642855169395,-1.0179909448756819,0.319272895223014,2661.729003779565,1.825351405254797e-05,0.5441789625841476,0.201780134766892,dogal
-618.2970310172051,60.396035562808095,-6.247844860652687,9.941318068208462,15.26577975091007,-5.372235234681906,0.06908926718493602,-0.8040073112370675,-8.833043551649338,-3.224830752943681,0.28606101793645783,1955.9375676579948,8.61261315787459e-05,-4.170499065668959,4.692442190184686,dogal
-687.617819418524,41.89448759322059,-12.930823080191246,2.1811837594238725,-8.682055664768788,-9.392159668562558,-10.734763578937578,-12.707962536289232,-8.536163718597017,-5.35507933917479,0.30750430206748636,2682.852122816235,1.59173692890783e-05,0.5919740444754109,0.09608825998700296,dogal
-691.7701941307483,58.35064710533183,-0.1651604876915995,13.9521237191955,5.053322115531299,1.4893256816586995,-2.397429946102436,-5.059064801205628,-10.638002377694656,-3.3441970604433973,0.3774635580643819,2236.5542057475964,2.57886833980713e-05,0.4775101834937016,0.14780250754228466,dogal
-622.7377591286198,51.628933637785465,-10.733811716546539,5.081238436038748,-5.106305603844161,-2.9112722364334487,-6.019258992566313,-9.093672483568586,-5.539858503236408,-1.6969990661081094,0.3189073457064845,2106.62364424434,9.023107102746102e-05,0.5979872331990725,0.16766179594274366,dogal
-626.9849671038208,60.03916803238319,-0.6540950164347271,13.094035236198135,5.53660728411459,-0.060387748822009986,-13.720121350502783,-5.580928961518153,-4.810350420754645,-7.697663472809095,0.2523559260601667,2854.2778919653006,4.987796113716135e-05,0.6379845125469313,0.1261064331683304,dogal
-719.5346583974629,46.841054996429584,-7.052059977667668,2.382775605360022,-6.283563069131526,-4.2276819009660125,-10.03791647359337,-14.340694002810766,-9.16093004971322,-5.743408971612373,0.24917478017253336,2450.5830972293443,2.030726271264373e-05,0.3831870324772307,0.2797108086033516,dogal
-687.5894511630388,65.27531732035669,2.6417752848338063,17.660733189624835,8.342178645064898,-0.05844205846332003,2.1798137546843632,-5.507978311148769,-6.6910599728372935,3.3942209714804035,0.265082868083365,2034.7889244583253,1.3669883577832315e-05,1.1792623317259914,0.6928210457680989,dogal
-704.4198069638117,51.10141774276762,-11.47357187990092,9.685941799715861,0.050986557139249745,-8.551459064434912,-11.26725702874098,-9.123498262398305,-6.248457599392529,1.912987130582633,0.2912224828100847,2879.833525397919,1.418571324754789e-05,0.8574109726622084,0.24713686393309867,dogal
-648.292161832017,65.10813127395033,7.269906096951093,12.817373893344971,10.257905044993004,-1.9228365267309666,-9.313557797598873,-11.000761406235716,-1.8272691812106756,-5.145674737548488,0.29125835799627314,3096.644114133082,2.543769516384426e-05,0.5069071292556044,0.11291525830074008,dogal
-683.7502196935206,64.03629481106869,11.39664956506681,20.689843286431252,6.460742908145928,2.7420008248766488,2.646429281914162,-8.699267198191196,-1.4504173704843522,-2.566486142701592,0.18126739071896597,2567.3386274854624,2.2363401641783094e-05,-0.060043567915345895,0.3445036440205899,dogal
-764.091138255442,66.74497311188833,15.636298235945851,20.95909347109555,12.471322781844348,7.246733894094406,-0.4487866714365106,-3.903886591061695,-0.841962162098193,2.2319438348249236,0.2764601144441575,2779.713889899315,2.765532296515381e-06,0.4310284490430623,0.14398392901763452,dogal
-541.4363685322401,51.80437595371356,-2.3746365708391997,4.327081901110024,3.746866762049331,-7.305188744631583,-11.894206268594427,-16.426604629302602,-5.8675465700737774,1.2475975652898035,0.1389590058493726,2751.1027208077703,0.0003384478501338553,-4.313756431702674,4.802608223095684,dogal
-699.7282944637265,57.5115530589581,22.24570368122988,20.968413600572973,10.579678071059677,6.076460918560429,4.781013992005005,1.183107885657354,-2.1321730391786065,1.797364353898395,0.19475435367407617,3164.162861697431,1.321557954451004e-05,0.9792922950568506,0.44482795871437447,dogal
-664.7602663857654,57.351296102234706,-0.17862679004447635,8.367351084704135,5.965751037797417,-3.7532220726135357,-6.509733055628961,-12.253325659014084,-9.92442130652822,0.5238112473584124,0.25460929535987115,2524.7134762267865,2.934488636883866e-05,0.5305558116003133,0.16670911839496416,dogal
-719.6350393071494,59.474405181216305,2.245161476453957,9.168999089643894,9.598217429928704,4.18279019968672,-2.762000974418323,-5.245132475073501,-5.2710511456384435,1.768906665591818,0.3133171805516569,2025.4060116976043,1.3481575945930945e-05,-0.9220556381825724,1.4742024667530322,dogal
-733.2571412584666,40.399488608015005,2.5627927321022814,8.562637106572488,-6.258144766965059,-2.0612492914751193,-8.004203429915863,-8.80318418479198,-3.535309584414312,-2.452292836824817,0.3519002561555753,3469.049363094711,6.890366108800111e-06,0.5371384136214545,0.17715424704624308,dogal
-637.6595308812736,75.08081224469639,2.3103195618589574,14.215963334670866,12.440542892277545,2.3851219130034123,3.0316063116955716,1.3500783775681215,-2.060171261822987,-0.46508000610970385,0.18054235946159936,1937.5220087543398,5.4433735571505235e-05,-0.7605632887677067,1.2605938329213666,dogal
-633.4215473252978,52.25670306825315,3.1948219703368586,8.927190665560131,0.10938740267799305,-10.494577549842454,-14.91881977257622,-6.373730117164466,-6.51853937892875,0.3890620933246248,0.29597654136095347,3351.2445076908766,5.838560151897808e-05,0.7837548315280571,0.1847519300969261,dogal
-635.3372145603682,71.12077122453768,7.910624984363182,17.499014858097894,12.697770200552917,5.709271362454728,10.4453523413249,-4.15880273622067,-7.146882442771836,5.105142699000061,0.16775617459742143,2005.4855702944621,6.45732801866311e-05,1.1495989931886739,0.35698276380326055,dogal
-760.2742327113355,48.1382437607892,12.158522347848539,6.888066171454582,-3.9600137996507585,-2.83045468030285,1.0103521309302332,-12.497239581499564,-7.562376988996304,-1.5335250019058844,0.22908280621046578,2277.0619455687042,8.460768594914691e-06,0.5262872674225072,0.1221367619642118,dogal
-719.9922032052384,69.00759917407588,11.667117349123659,24.636492136008815,10.302357151808451,11.521852711299012,2.4911357402153196,-2.35838160960565,-8.512200058484234,4.679047543248778,0.23193970614219891,2496.9866896188446,1.1300934198081752e-05,-0.07379264811575924,0.46435441635774516,dogal
-727.6343052484526,40.408807227163415,-2.0794905094877745,7.676817282471989,-5.047435907524249,-5.89279139538655,-7.09720310229248,-10.647544896083435,-4.555877780293569,-3.4413778851843158,0.268157825283716,2678.8448341019944,1.0437732011477384e-05,0.5398141987438861,0.15191226832301974,dogal
-608.8889209268707,69.63716665855581,3.554750521244429,13.892524572290846,8.201989748786303,-2.233725059872854,2.00786109903774,-6.408333297566835,-10.408378755079012,-0.4353164965532828,0.34592683018915416,2266.80298997031,0.000118566489537717,0.41188328060623414,0.06498120275432256,dogal
-688.1526689105534,52.82920603549977,1.1781981518588462,1.3458382997533833,3.8589187757458445,-1.3125133442438626,-8.766619473652316,-10.290391171009434,-10.084378493741369,0.15076052919648944,0.3428497715803119,3126.8495492277616,1.9207015434800903e-05,0.5964569647809033,0.1311524740741329,dogal
-629.256671140954,53.92705872771917,-8.43337365537048,5.9231217985085705,11.689083908081713,-8.133272038619273,-1.9735878278131969,-4.048816442295617,-10.985794166090459,-5.004029161336868,0.35386753984925245,2427.585472214547,0.00010093945804440448,0.4957378553854418,0.19039723469940567,dogal
-682.572414787045,44.485731976984724,-7.4326448608734985,4.362888190661839,-8.986205719224339,-4.894688402369311,-12.319106218676623,-11.55159277085808,-6.545061528598268,-5.099197639969725,0.25521541243219653,3041.666954840685,2.359003876562374e-05,2.247653769618077,1.6529370983173308,dogal
-685.2378706600845,56.23669813634965,2.453111929828646,13.566655548715113,6.7019484638910924,3.3414935139105633,-1.89505270826674,-6.673817011641512,-10.671633473604494,-2.9463199153178654,0.3830300168827081,2327.7642720246367,2.3785813597191964e-05,0.47427132851453424,0.0444789737679578,dogal
-638.2064968874803,46.86324236187167,-10.208138706546746,5.2521959733286,-6.740144942281276,-4.729085996999576,-6.611047623042155,-10.276888473663613,-6.405197293442924,-2.9118535054635926,0.31708805799217205,2254.9347382572037,7.204045104404376e-05,0.5531120424114706,0.07061576704674406,dogal
-615.5171654052891,56.38895045459985,2.711850642697641,12.265268839887467,6.276397596281318,1.4607928445143876,-15.863607292692913,-7.498173886366673,-6.120606381944637,-8.508150883879086,0.2980226357885932,2816.4758930952416,6.689504290411657e-05,0.49620409025604384,0.027883554894057607,dogal
-726.9542129249353,46.99237418643317,-3.566208230993331,2.520461563129945,-6.290280184707707,-4.330653215872343,-8.994644181331203,-13.757738482769435,-9.508191661045522,-5.347775110383183,0.2541546394641706,2552.4361803235174,1.4205936532534575e-05,0.6961389383865736,0.2067294850982293,dogal
-719.42216780963,69.52221719143962,8.662633005001927,17.700048177350375,9.184798635785631,1.571052960022821,3.1113027777436804,-6.598116553823069,-2.642533041729748,3.8066095895618934,0.2556098113492493,2313.371844296189,8.604710599561797e-06,0.2720480456781385,0.10661036053051495,dogal
-710.6496603847788,53.5089077319687,-15.19577702763459,8.797285163016396,-0.5574869876809981,-10.392540165891724,-11.90776451797495,-10.517220815184139,-6.500004698987389,0.5273656175756997,0.34071654790182104,2805.288687904646,1.2407918747249669e-05,0.3418178939170884,0.193242219948787,dogal
-647.6927113164024,73.2813788893478,12.34746314932451,16.996791282824955,8.461551348506367,-0.3494970811902266,-7.473400930391879,-6.795333669221417,4.167330040496637,-5.40192703326146,0.2712373486080435,2891.7823778570705,1.5734743756877462e-05,0.5507567687146915,0.2394398510843074,dogal
-674.9273471024958,64.99500183950293,8.490469007090201,20.95948902124862,5.5015149719473655,4.365235846998478,3.323592481444709,-6.85431247461556,-1.492281944493014,0.10377783078006153,0.16738077978563662,2629.2627232763825,2.1047941398020647e-05,0.6293155124176342,0.5105819803038584,dogal
-760.4801773722859,71.5945672810886,12.7921915675576,21.497546230199077,11.446602711756025,4.391258821369684,0.9665114520439795,-3.261022216648691,-0.23578497617427355,2.190998968047287,0.24920830647647338,2592.214401389672,3.338438055411626e-06,0.5426440863792548,0.3016591789570904,dogal
-598.9247186844734,52.08633514907722,10.36525211090347,13.909922634735478,5.058235588479413,0.5119876578454465,-4.872874285776608,-8.10435820689331,-3.6878064310191974,0.6969802708985486,0.1453045842085753,2854.8819537877152,0.0001653292132826811,-5.571698151606014,5.254190652777284,dogal
-701.1122080623952,66.44378024759808,27.544177306837753,24.924663908958106,14.447608527034163,8.623373699773598,5.410192893281473,2.4534408509364174,-1.2155989709147428,3.881454060828987,0.1590766017111626,3346.911556306215,1.2975376438059276e-05,0.298647034244568,0.40829395389056317,dogal
-676.5432304932443,52.895743987539,4.698175991290175,6.535789380941974,4.016393813265788,-2.203967392823782,-2.781928679239722,-10.586039864224388,-4.5992116308397835,-0.07941428219279377,0.2947253569424528,3049.9171063057897,2.2246885896650678e-05,0.556089127254872,0.18139683967270387,dogal
-706.1139197443791,56.095338604717504,-1.7632780113131516,11.46972768705136,6.597623539135254,3.3288161244422163,-3.277265887153002,-4.371946585096471,-8.318930309927364,2.3818458916786223,0.3139405419474247,2040.0333207243036,1.9708579726184635e-05,1.1777737217550928,0.16416366177357408,dogal
-730.6749346395441,44.721811131285264,3.0830286081049256,7.163062886050824,-9.467578255255997,-2.0789988351515722,-7.826027844910945,-9.398846134004696,-2.8612235532083705,-4.2419502777625,0.3161972993915374,2854.8482698198222,7.441766038790666e-06,0.35637674330602426,0.05330224905383854,dogal
-634.7094600890589,70.93281207941202,2.774921558186124,14.835036515372035,10.859741107051375,-0.2574950904592712,3.952598719464092,-1.2541361392552666,-3.1980295125292626,1.1326328604345333,0.19072144341986036,1844.330896292686,5.7646381409435587e-05,0.19652154403951083,0.04321852948148492,dogal
-636.3804387486069,44.8737036203826,4.7414755947980325,9.04725380961977,-0.41098665507043425,-9.265478934877287,-11.94322967752263,-7.180994806335108,-5.072255961566709,-3.732562303408713,0.2762470942418353,3396.1127239853054,5.287534973375572e-05,-0.5575114640637964,1.0891001659670878,dogal
-626.3904781459721,69.11022932011727,5.797395633808345,16.913946519162472,12.258088810519792,6.532312756433492,11.836065531416388,-5.41780699333161,-6.9831011656687725,6.461114674489358,0.1695789116001882,1880.8857430373753,6.391494309068535e-05,0.5001285327187353,0.5762130118626888,dogal
-761.9209076870972,58.22478639244934,4.915978938850574,6.32215551622883,-3.059400296270681,-2.0550076119843803,-3.4259869470423494,-13.270427875761373,-8.339644203401091,0.31947242901099293,0.3000940979664384,2046.0966910777674,9.564173125462918e-06,0.38114840632942204,0.12818140095645153,dogal
-705.0338360334471,63.129866579048446,11.277290847849493,22.141607766930925,7.301078185592862,9.670702087748742,-0.5924742839568595,-6.066270515832149,-8.362763164000322,1.7399253759352524,0.23553276494089542,2348.699968925877,1.721793722322763e-05,3.7956332504112296,3.287976058522447,dogal
-709.6598332881459,32.98358290011458,-5.677418191033567,6.913340139650978,-5.998706934645076,-7.678254340799662,-8.268772031021316,-12.127503666325833,-4.240278647291073,-4.409918756717856,0.2996358414114992,2779.351760761299,1.2432739867907756e-05,1.0199612292660187,0.41514085380727794,dogal
-611.7556039633781,67.97781590646099,3.1218094716620737,13.146458926973382,10.355463088258784,-0.3709488026831684,0.21837676255674723,-7.051205488055684,-9.23659218787869,0.827084513654766,0.3360434943778574,2158.6906868977853,8.107987474914129e-05,0.5491822319438149,0.17868881344945012,dogal
-681.6784593964834,47.88868459341781,1.7026817648004515,5.420253109062433,4.618199423857066,-0.008078379492429512,-5.109298795623247,-11.875529433650822,-11.439295760673131,0.5674041935568684,0.3113211176221678,3288.398067556084,1.6987297775476733e-05,0.5802856083965083,0.12584621681468877,dogal
-624.2302914208652,61.398398501217365,-4.12491468347915,6.585017479770272,13.25823124037671,-7.242146079041054,-2.661181493091673,-4.9837866130723905,-11.275796021643643,-4.075978676390699,0.32113604935645146,2426.0430129946562,9.977235648666146e-05,0.4092616462189729,0.13547530311610542,dogal
-678.6483317013133,39.81550479884564,-5.39158252039303,4.279757939644238,-8.603667509957953,-5.2684613906007804,-15.656287026800161,-12.060992972884025,-8.368762522239917,-5.844384110711561,0.31480386111076153,2713.9868815816426,3.639005336478229e-05,0.29901577276472735,0.15753929202603906,dogal
-727.3179445430688,62.76439726054521,2.7512753780925943,15.47325684585451,7.76311591590699,2.330714298967476,-3.6416820223944453,-3.367343648105783,-10.113077536846424,-4.470084815307802,0.33452370266839343,2030.0686028062994,8.734424505416214e-06,0.5539397780199397,0.20060767107172667,sakin
-663.4850038005382,52.51666088493364,-3.9291501093905206,12.22996619708927,-5.046353810698656,-1.3994016313226458,-3.7846678884030176,-7.192800325872073,-3.3398382746362008,-1.7999014084834908,0.31853585315982935,2168.4399154496787,3.2012398650693834e-05,0.612339324596196,0.025703675693689306,sakin
-635.4177059410981,64.55569973796327,6.15741500694672,12.332961325056214,6.581568363640273,0.6581056727513008,-12.084270883163022,-3.2641839623358795,-2.154647012236138,-5.896579183609691,0.17476864163386874,2385.384388765516,1.928172569694199e-05,0.45882455204958045,0.09925607501297969,sakin
-660.5987616378299,52.054735853453465,-11.07776111804635,4.149678943774416,-10.755197249898798,-7.036230916390875,-9.96605921285854,-14.254498674952417,-11.315833793254122,-4.426160788788327,0.24979433190657302,2402.701861774125,2.0371003420075443e-05,0.46530006019365894,0.18030997864034554,sakin
